,exchange,timestamp,fundingInterval,fundingRate,nextFundingRate,nextFundingTime,pair,datetime
556,binance,1671832800000,,0.0001,,1671840000000,BTCUSD_PERP,2022-12-24 06:00:00
557,binance,1671836400000,,0.0001,,1671840000000,BTCUSD_PERP,2022-12-24 07:00:00
558,binance,1671840000000,,0.0001,,1671868800000,BTCUSD_PERP,2022-12-24 08:00:00
559,binance,1671843600000,,0.0001,,1671868800000,BTCUSD_PERP,2022-12-24 09:00:00
560,binance,1671847200000,,0.0001,,1671868800000,BTCUSD_PERP,2022-12-24 10:00:00
561,binance,1671850800000,,0.0001,,1671868800000,BTCUSD_PERP,2022-12-24 11:00:00
562,binance,1671854400000,,0.0001,,1671868800000,BTCUSD_PERP,2022-12-24 12:00:00
563,binance,1671858000000,,9.831e-05,,1671868800000,BTCUSD_PERP,2022-12-24 13:00:00
564,binance,1671861600000,,7.128e-05,,1671868800000,BTCUSD_PERP,2022-12-24 14:00:00
565,binance,1671865200000,,4.116e-05,,1671868800000,BTCUSD_PERP,2022-12-24 15:00:00
566,binance,1671868800000,,1.897e-05,,1671897600000,BTCUSD_PERP,2022-12-24 16:00:00
567,binance,1671872400000,,1.799e-05,,1671897600000,BTCUSD_PERP,2022-12-24 17:00:00
568,binance,1671876000000,,-1.548e-05,,1671897600000,BTCUSD_PERP,2022-12-24 18:00:00
569,binance,1671879600000,,5.89e-06,,1671897600000,BTCUSD_PERP,2022-12-24 19:00:00
570,binance,1671883200000,,9.549e-05,,1671897600000,BTCUSD_PERP,2022-12-24 20:00:00
571,binance,1671886800000,,0.0001,,1671897600000,BTCUSD_PERP,2022-12-24 21:00:00
572,binance,1671890400000,,0.0001,,1671897600000,BTCUSD_PERP,2022-12-24 22:00:00
573,binance,1671894000000,,0.0001,,1671897600000,BTCUSD_PERP,2022-12-24 23:00:00
574,binance,1671897600000,,0.0001,,1671926400000,BTCUSD_PERP,2022-12-25 00:00:00
575,binance,1671901200000,,0.0001,,1671926400000,BTCUSD_PERP,2022-12-25 01:00:00
576,binance,1671904800000,,0.0001,,1671926400000,BTCUSD_PERP,2022-12-25 02:00:00
577,binance,1671908400000,,0.0001,,1671926400000,BTCUSD_PERP,2022-12-25 03:00:00
578,binance,1671912000000,,0.0001,,1671926400000,BTCUSD_PERP,2022-12-25 04:00:00
579,binance,1671915600000,,4.011e-05,,1671926400000,BTCUSD_PERP,2022-12-25 05:00:00
580,binance,1671919200000,,-5.79e-06,,1671926400000,BTCUSD_PERP,2022-12-25 06:00:00
581,binance,1671922800000,,-3.45e-05,,1671926400000,BTCUSD_PERP,2022-12-25 07:00:00
582,binance,1671926400000,,-7.43e-06,,1671926400000,BTCUSD_PERP,2022-12-25 08:00:00
583,binance,1671930000000,,2.889e-05,,1671955200000,BTCUSD_PERP,2022-12-25 09:00:00
584,binance,1671933600000,,5.455e-05,,1671955200000,BTCUSD_PERP,2022-12-25 10:00:00
585,binance,1671937200000,,0.0001,,1671955200000,BTCUSD_PERP,2022-12-25 11:00:00
586,binance,1671940800000,,0.0001,,1671955200000,BTCUSD_PERP,2022-12-25 12:00:00
587,binance,1671944400000,,0.0001,,1671955200000,BTCUSD_PERP,2022-12-25 13:00:00
588,binance,1671948000000,,7.781e-05,,1671955200000,BTCUSD_PERP,2022-12-25 14:00:00
589,binance,1671951600000,,3.152e-05,,1671955200000,BTCUSD_PERP,2022-12-25 15:00:00
590,binance,1671955200000,,-4.41e-06,,1671984000000,BTCUSD_PERP,2022-12-25 16:00:00
591,binance,1671958800000,,-5.509e-05,,1671984000000,BTCUSD_PERP,2022-12-25 17:00:00
592,binance,1671962400000,,-8.371e-05,,1671984000000,BTCUSD_PERP,2022-12-25 18:00:00
593,binance,1671966000000,,-5.674e-05,,1671984000000,BTCUSD_PERP,2022-12-25 19:00:00
594,binance,1671969600000,,-3.789e-05,,1671984000000,BTCUSD_PERP,2022-12-25 20:00:00
595,binance,1671973200000,,-7.400000000000001e-06,,1671984000000,BTCUSD_PERP,2022-12-25 21:00:00
596,binance,1671976800000,,-3e-08,,1671984000000,BTCUSD_PERP,2022-12-25 22:00:00
597,binance,1671980400000,,9.3e-07,,1671984000000,BTCUSD_PERP,2022-12-25 23:00:00
598,binance,1671984000000,,3.913e-05,,1671984000000,BTCUSD_PERP,2022-12-26 00:00:00
599,binance,1671987600000,,6.742e-05,,1672012800000,BTCUSD_PERP,2022-12-26 01:00:00
600,binance,1671991200000,,0.0001,,1672012800000,BTCUSD_PERP,2022-12-26 02:00:00
601,binance,1671994800000,,0.0001,,1672012800000,BTCUSD_PERP,2022-12-26 03:00:00
602,binance,1671998400000,,0.0001,,1672012800000,BTCUSD_PERP,2022-12-26 04:00:00
603,binance,1672002000000,,0.0001,,1672012800000,BTCUSD_PERP,2022-12-26 05:00:00
604,binance,1672005600000,,0.0001,,1672012800000,BTCUSD_PERP,2022-12-26 06:00:00
605,binance,1672009200000,,0.0001,,1672012800000,BTCUSD_PERP,2022-12-26 07:00:00
606,binance,1672012800000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 08:00:00
607,binance,1672016400000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 09:00:00
608,binance,1672020000000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 10:00:00
609,binance,1672023600000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 11:00:00
610,binance,1672027200000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 12:00:00
611,binance,1672030800000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 13:00:00
612,binance,1672034400000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 14:00:00
613,binance,1672038000000,,0.0001,,1672041600000,BTCUSD_PERP,2022-12-26 15:00:00
614,binance,1672041600000,,9.449999999999999e-05,,1672041600000,BTCUSD_PERP,2022-12-26 16:00:00
615,binance,1672045200000,,7.223e-05,,1672070400000,BTCUSD_PERP,2022-12-26 17:00:00
616,binance,1672048800000,,6.408e-05,,1672070400000,BTCUSD_PERP,2022-12-26 18:00:00
617,binance,1672052400000,,6.569e-05,,1672070400000,BTCUSD_PERP,2022-12-26 19:00:00
618,binance,1672056000000,,0.0001,,1672070400000,BTCUSD_PERP,2022-12-26 20:00:00
619,binance,1672059600000,,0.0001,,1672070400000,BTCUSD_PERP,2022-12-26 21:00:00
620,binance,1672063200000,,0.0001,,1672070400000,BTCUSD_PERP,2022-12-26 22:00:00
621,binance,1672066800000,,0.0001,,1672070400000,BTCUSD_PERP,2022-12-26 23:00:00
622,binance,1672070400000,,6.068e-05,,1672070400000,BTCUSD_PERP,2022-12-27 00:00:00
623,binance,1672074000000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 01:00:00
624,binance,1672077600000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 02:00:00
625,binance,1672081200000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 03:00:00
626,binance,1672084800000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 04:00:00
627,binance,1672088400000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 05:00:00
628,binance,1672092000000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 06:00:00
629,binance,1672095600000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 07:00:00
630,binance,1672099200000,,0.0001,,1672099200000,BTCUSD_PERP,2022-12-27 08:00:00
631,binance,1672102800000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 09:00:00
632,binance,1672106400000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 10:00:00
633,binance,1672110000000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 11:00:00
634,binance,1672113600000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 12:00:00
635,binance,1672117200000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 13:00:00
636,binance,1672120800000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 14:00:00
637,binance,1672124400000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 15:00:00
638,binance,1672128000000,,0.0001,,1672128000000,BTCUSD_PERP,2022-12-27 16:00:00
639,binance,1672131600000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-27 17:00:00
640,binance,1672135200000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-27 18:00:00
641,binance,1672138800000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-27 19:00:00
642,binance,1672142400000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-27 20:00:00
643,binance,1672146000000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-27 21:00:00
644,binance,1672149600000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-27 22:00:00
645,binance,1672153200000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-27 23:00:00
646,binance,1672156800000,,0.0001,,1672156800000,BTCUSD_PERP,2022-12-28 00:00:00
647,binance,1672160400000,,0.0001,,1672185600000,BTCUSD_PERP,2022-12-28 01:00:00
648,binance,1672164000000,,0.0001,,1672185600000,BTCUSD_PERP,2022-12-28 02:00:00
649,binance,1672167600000,,0.0001,,1672185600000,BTCUSD_PERP,2022-12-28 03:00:00
650,binance,1672171200000,,0.0001,,1672185600000,BTCUSD_PERP,2022-12-28 04:00:00
651,binance,1672174800000,,0.0001,,1672185600000,BTCUSD_PERP,2022-12-28 05:00:00
652,binance,1672178400000,,0.0001,,1672185600000,BTCUSD_PERP,2022-12-28 06:00:00
653,binance,1672182000000,,0.0001,,1672185600000,BTCUSD_PERP,2022-12-28 07:00:00
654,binance,1672185600000,,0.0001,,1672214400000,BTCUSD_PERP,2022-12-28 08:00:00
655,binance,1672189200000,,0.0001,,1672214400000,BTCUSD_PERP,2022-12-28 09:00:00
656,binance,1672192800000,,9.831e-05,,1672214400000,BTCUSD_PERP,2022-12-28 10:00:00
657,binance,1672196400000,,7.522e-05,,1672214400000,BTCUSD_PERP,2022-12-28 11:00:00
658,binance,1672200000000,,7.072e-05,,1672214400000,BTCUSD_PERP,2022-12-28 12:00:00
659,binance,1672203600000,,7.947e-05,,1672214400000,BTCUSD_PERP,2022-12-28 13:00:00
660,binance,1672207200000,,8.840000000000001e-05,,1672214400000,BTCUSD_PERP,2022-12-28 14:00:00
661,binance,1672210800000,,0.0001,,1672214400000,BTCUSD_PERP,2022-12-28 15:00:00
662,binance,1672214400000,,0.0001,,1672214400000,BTCUSD_PERP,2022-12-28 16:00:00
663,binance,1672218000000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-28 17:00:00
664,binance,1672221600000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-28 18:00:00
665,binance,1672225200000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-28 19:00:00
666,binance,1672228800000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-28 20:00:00
667,binance,1672232400000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-28 21:00:00
668,binance,1672236000000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-28 22:00:00
669,binance,1672239600000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-28 23:00:00
670,binance,1672243200000,,0.0001,,1672243200000,BTCUSD_PERP,2022-12-29 00:00:00
671,binance,1672246800000,,0.0001,,1672272000000,BTCUSD_PERP,2022-12-29 01:00:00
672,binance,1672250400000,,0.0001,,1672272000000,BTCUSD_PERP,2022-12-29 02:00:00
673,binance,1672254000000,,0.0001,,1672272000000,BTCUSD_PERP,2022-12-29 03:00:00
674,binance,1672257600000,,0.0001,,1672272000000,BTCUSD_PERP,2022-12-29 04:00:00
675,binance,1672261200000,,0.0001,,1672272000000,BTCUSD_PERP,2022-12-29 05:00:00
676,binance,1672264800000,,0.0001,,1672272000000,BTCUSD_PERP,2022-12-29 06:00:00
677,binance,1672268400000,,0.0001,,1672272000000,BTCUSD_PERP,2022-12-29 07:00:00
678,binance,1672272000000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 08:00:00
679,binance,1672275600000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 09:00:00
680,binance,1672279200000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 10:00:00
681,binance,1672282800000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 11:00:00
682,binance,1672286400000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 12:00:00
683,binance,1672290000000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 13:00:00
684,binance,1672293600000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 14:00:00
685,binance,1672297200000,,0.0001,,1672300800000,BTCUSD_PERP,2022-12-29 15:00:00
686,binance,1672300800000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 16:00:00
687,binance,1672304400000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 17:00:00
688,binance,1672308000000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 18:00:00
689,binance,1672311600000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 19:00:00
690,binance,1672315200000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 20:00:00
691,binance,1672318800000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 21:00:00
692,binance,1672322400000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 22:00:00
693,binance,1672326000000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-29 23:00:00
694,binance,1672329600000,,0.0001,,1672329600000,BTCUSD_PERP,2022-12-30 00:00:00
695,binance,1672333200000,,0.0001,,1672358400000,BTCUSD_PERP,2022-12-30 01:00:00
696,binance,1672336800000,,0.0001,,1672358400000,BTCUSD_PERP,2022-12-30 02:00:00
697,binance,1672340400000,,0.0001,,1672358400000,BTCUSD_PERP,2022-12-30 03:00:00
698,binance,1672344000000,,0.0001,,1672358400000,BTCUSD_PERP,2022-12-30 04:00:00
699,binance,1672347600000,,7.2e-05,,1672358400000,BTCUSD_PERP,2022-12-30 05:00:00
700,binance,1672351200000,,9.823e-05,,1672358400000,BTCUSD_PERP,2022-12-30 06:00:00
701,binance,1672354800000,,9.907e-05,,1672358400000,BTCUSD_PERP,2022-12-30 07:00:00
702,binance,1672358400000,,0.0001,,1672358400000,BTCUSD_PERP,2022-12-30 08:00:00
703,binance,1672362000000,,0.0001,,1672387200000,BTCUSD_PERP,2022-12-30 09:00:00
704,binance,1672365600000,,0.0001,,1672387200000,BTCUSD_PERP,2022-12-30 10:00:00
705,binance,1672369200000,,0.0001,,1672387200000,BTCUSD_PERP,2022-12-30 11:00:00
706,binance,1672372800000,,9.979e-05,,1672387200000,BTCUSD_PERP,2022-12-30 12:00:00
707,binance,1672376400000,,6.772e-05,,1672387200000,BTCUSD_PERP,2022-12-30 13:00:00
708,binance,1672380000000,,1.015e-05,,1672387200000,BTCUSD_PERP,2022-12-30 14:00:00
709,binance,1672383600000,,-1.18e-06,,1672387200000,BTCUSD_PERP,2022-12-30 15:00:00
710,binance,1672387200000,,1.023e-05,,1672387200000,BTCUSD_PERP,2022-12-30 16:00:00
711,binance,1672390800000,,1.485e-05,,1672416000000,BTCUSD_PERP,2022-12-30 17:00:00
712,binance,1672394400000,,2.502e-05,,1672416000000,BTCUSD_PERP,2022-12-30 18:00:00
713,binance,1672398000000,,3.088e-05,,1672416000000,BTCUSD_PERP,2022-12-30 19:00:00
714,binance,1672401600000,,3.211e-05,,1672416000000,BTCUSD_PERP,2022-12-30 20:00:00
715,binance,1672405200000,,5.658e-05,,1672416000000,BTCUSD_PERP,2022-12-30 21:00:00
716,binance,1672408800000,,0.0001,,1672416000000,BTCUSD_PERP,2022-12-30 22:00:00
717,binance,1672412400000,,0.0001,,1672416000000,BTCUSD_PERP,2022-12-30 23:00:00
718,binance,1672416000000,,0.0001,,1672416000000,BTCUSD_PERP,2022-12-31 00:00:00
719,binance,1672419600000,,0.0001,,1672444800000,BTCUSD_PERP,2022-12-31 01:00:00
720,binance,1672423200000,,0.0001,,1672444800000,BTCUSD_PERP,2022-12-31 02:00:00
721,binance,1672426800000,,0.0001,,1672444800000,BTCUSD_PERP,2022-12-31 03:00:00
722,binance,1672430400000,,0.0001,,1672444800000,BTCUSD_PERP,2022-12-31 04:00:00
723,binance,1672434000000,,0.0001,,1672444800000,BTCUSD_PERP,2022-12-31 05:00:00
724,binance,1672437600000,,0.0001,,1672444800000,BTCUSD_PERP,2022-12-31 06:00:00
725,binance,1672441200000,,8.026e-05,,1672444800000,BTCUSD_PERP,2022-12-31 07:00:00
726,binance,1672444800000,,0.0001,,1672444800000,BTCUSD_PERP,2022-12-31 08:00:00
727,binance,1672448400000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 09:00:00
728,binance,1672452000000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 10:00:00
729,binance,1672455600000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 11:00:00
730,binance,1672459200000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 12:00:00
731,binance,1672462800000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 13:00:00
732,binance,1672466400000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 14:00:00
733,binance,1672470000000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 15:00:00
734,binance,1672473600000,,0.0001,,1672473600000,BTCUSD_PERP,2022-12-31 16:00:00
735,binance,1672477200000,,0.0001,,1672502400000,BTCUSD_PERP,2022-12-31 17:00:00
736,binance,1672480800000,,0.0001,,1672502400000,BTCUSD_PERP,2022-12-31 18:00:00
737,binance,1672484400000,,0.0001,,1672502400000,BTCUSD_PERP,2022-12-31 19:00:00
738,binance,1672488000000,,0.0001,,1672502400000,BTCUSD_PERP,2022-12-31 20:00:00
739,binance,1672491600000,,0.0001,,1672502400000,BTCUSD_PERP,2022-12-31 21:00:00
740,binance,1672495200000,,0.0001,,1672502400000,BTCUSD_PERP,2022-12-31 22:00:00
741,binance,1672498800000,,0.0001,,1672502400000,BTCUSD_PERP,2022-12-31 23:00:00
742,binance,1669831200000,,0.0001,,1669852800000,ETHUSD_PERP,2022-12-01 02:00:00
743,binance,1669834800000,,0.0001,,1669852800000,ETHUSD_PERP,2022-12-01 03:00:00
744,binance,1669838400000,,5.45e-05,,1669852800000,ETHUSD_PERP,2022-12-01 04:00:00
745,binance,1669842000000,,1.834e-05,,1669852800000,ETHUSD_PERP,2022-12-01 05:00:00
746,binance,1669845600000,,8.400000000000001e-06,,1669852800000,ETHUSD_PERP,2022-12-01 06:00:00
747,binance,1669849200000,,1.498e-05,,1669852800000,ETHUSD_PERP,2022-12-01 07:00:00
748,binance,1669852800000,,1.028e-05,,1669852800000,ETHUSD_PERP,2022-12-01 08:00:00
749,binance,1669856400000,,5.41e-06,,1669881600000,ETHUSD_PERP,2022-12-01 09:00:00
750,binance,1669860000000,,1.615e-05,,1669881600000,ETHUSD_PERP,2022-12-01 10:00:00
751,binance,1669863600000,,9.46e-05,,1669881600000,ETHUSD_PERP,2022-12-01 11:00:00
752,binance,1669867200000,,0.0001,,1669881600000,ETHUSD_PERP,2022-12-01 12:00:00
753,binance,1669870800000,,0.0001,,1669881600000,ETHUSD_PERP,2022-12-01 13:00:00
754,binance,1669874400000,,0.0001,,1669881600000,ETHUSD_PERP,2022-12-01 14:00:00
755,binance,1669878000000,,0.0001,,1669881600000,ETHUSD_PERP,2022-12-01 15:00:00
756,binance,1669881600000,,0.0001,,1669881600000,ETHUSD_PERP,2022-12-01 16:00:00
757,binance,1669885200000,,0.0001,,1669910400000,ETHUSD_PERP,2022-12-01 17:00:00
758,binance,1669888800000,,0.0001,,1669910400000,ETHUSD_PERP,2022-12-01 18:00:00
759,binance,1669892400000,,0.0001,,1669910400000,ETHUSD_PERP,2022-12-01 19:00:00
760,binance,1669896000000,,0.0001,,1669910400000,ETHUSD_PERP,2022-12-01 20:00:00
761,binance,1669899600000,,0.0001,,1669910400000,ETHUSD_PERP,2022-12-01 21:00:00
762,binance,1669903200000,,0.0001,,1669910400000,ETHUSD_PERP,2022-12-01 22:00:00
763,binance,1669906800000,,9.757e-05,,1669910400000,ETHUSD_PERP,2022-12-01 23:00:00
764,binance,1669910400000,,9.621e-05,,1669910400000,ETHUSD_PERP,2022-12-02 00:00:00
765,binance,1669914000000,,9.591e-05,,1669939200000,ETHUSD_PERP,2022-12-02 01:00:00
766,binance,1669917600000,,8.784e-05,,1669939200000,ETHUSD_PERP,2022-12-02 02:00:00
767,binance,1669921200000,,8.025e-05,,1669939200000,ETHUSD_PERP,2022-12-02 03:00:00
768,binance,1669924800000,,9.508e-05,,1669939200000,ETHUSD_PERP,2022-12-02 04:00:00
769,binance,1669928400000,,0.0001,,1669939200000,ETHUSD_PERP,2022-12-02 05:00:00
770,binance,1669932000000,,0.0001,,1669939200000,ETHUSD_PERP,2022-12-02 06:00:00
771,binance,1669935600000,,9.368e-05,,1669939200000,ETHUSD_PERP,2022-12-02 07:00:00
772,binance,1669939200000,,2.397e-05,,1669939200000,ETHUSD_PERP,2022-12-02 08:00:00
773,binance,1669942800000,,-7.72e-06,,1669968000000,ETHUSD_PERP,2022-12-02 09:00:00
774,binance,1669946400000,,-5.432e-05,,1669968000000,ETHUSD_PERP,2022-12-02 10:00:00
775,binance,1669950000000,,-6.654e-05,,1669968000000,ETHUSD_PERP,2022-12-02 11:00:00
776,binance,1669953600000,,-7.888e-05,,1669968000000,ETHUSD_PERP,2022-12-02 12:00:00
777,binance,1669957200000,,-3.244e-05,,1669968000000,ETHUSD_PERP,2022-12-02 13:00:00
778,binance,1669960800000,,2.043e-05,,1669968000000,ETHUSD_PERP,2022-12-02 14:00:00
779,binance,1669964400000,,5.12e-05,,1669968000000,ETHUSD_PERP,2022-12-02 15:00:00
780,binance,1669968000000,,6.509e-05,,1669968000000,ETHUSD_PERP,2022-12-02 16:00:00
781,binance,1669971600000,,5.909e-05,,1669996800000,ETHUSD_PERP,2022-12-02 17:00:00
782,binance,1669975200000,,5.93e-05,,1669996800000,ETHUSD_PERP,2022-12-02 18:00:00
783,binance,1669978800000,,5.359e-05,,1669996800000,ETHUSD_PERP,2022-12-02 19:00:00
784,binance,1669982400000,,5.265e-05,,1669996800000,ETHUSD_PERP,2022-12-02 20:00:00
785,binance,1669986000000,,2.973e-05,,1669996800000,ETHUSD_PERP,2022-12-02 21:00:00
786,binance,1669989600000,,2.28e-06,,1669996800000,ETHUSD_PERP,2022-12-02 22:00:00
787,binance,1669993200000,,3.711e-05,,1669996800000,ETHUSD_PERP,2022-12-02 23:00:00
788,binance,1669996800000,,2.719e-05,,1669996800000,ETHUSD_PERP,2022-12-03 00:00:00
789,binance,1670000400000,,3.477e-05,,1670025600000,ETHUSD_PERP,2022-12-03 01:00:00
790,binance,1670004000000,,3.451e-05,,1670025600000,ETHUSD_PERP,2022-12-03 02:00:00
791,binance,1670007600000,,5.042e-05,,1670025600000,ETHUSD_PERP,2022-12-03 03:00:00
792,binance,1670011200000,,6.505e-05,,1670025600000,ETHUSD_PERP,2022-12-03 04:00:00
793,binance,1670014800000,,3.631e-05,,1670025600000,ETHUSD_PERP,2022-12-03 05:00:00
794,binance,1670018400000,,4.651e-05,,1670025600000,ETHUSD_PERP,2022-12-03 06:00:00
795,binance,1670022000000,,4.862e-05,,1670025600000,ETHUSD_PERP,2022-12-03 07:00:00
796,binance,1670025600000,,6.315e-05,,1670025600000,ETHUSD_PERP,2022-12-03 08:00:00
797,binance,1670029200000,,8.053e-05,,1670054400000,ETHUSD_PERP,2022-12-03 09:00:00
798,binance,1670032800000,,7.38e-05,,1670054400000,ETHUSD_PERP,2022-12-03 10:00:00
799,binance,1670036400000,,4.611e-05,,1670054400000,ETHUSD_PERP,2022-12-03 11:00:00
800,binance,1670040000000,,2.875e-05,,1670054400000,ETHUSD_PERP,2022-12-03 12:00:00
801,binance,1670043600000,,1.526e-05,,1670054400000,ETHUSD_PERP,2022-12-03 13:00:00
802,binance,1670047200000,,8.14e-06,,1670054400000,ETHUSD_PERP,2022-12-03 14:00:00
803,binance,1670050800000,,-1.044e-05,,1670054400000,ETHUSD_PERP,2022-12-03 15:00:00
804,binance,1670054400000,,-1.392e-05,,1670054400000,ETHUSD_PERP,2022-12-03 16:00:00
805,binance,1670058000000,,-1.101e-05,,1670083200000,ETHUSD_PERP,2022-12-03 17:00:00
806,binance,1670061600000,,2.508e-05,,1670083200000,ETHUSD_PERP,2022-12-03 18:00:00
807,binance,1670065200000,,2.839e-05,,1670083200000,ETHUSD_PERP,2022-12-03 19:00:00
808,binance,1670068800000,,1.734e-05,,1670083200000,ETHUSD_PERP,2022-12-03 20:00:00
809,binance,1670072400000,,1.991e-05,,1670083200000,ETHUSD_PERP,2022-12-03 21:00:00
810,binance,1670076000000,,2.744e-05,,1670083200000,ETHUSD_PERP,2022-12-03 22:00:00
811,binance,1670079600000,,3.172e-05,,1670083200000,ETHUSD_PERP,2022-12-03 23:00:00
812,binance,1670083200000,,1.903e-05,,1670083200000,ETHUSD_PERP,2022-12-04 00:00:00
813,binance,1670086800000,,-1.492e-05,,1670112000000,ETHUSD_PERP,2022-12-04 01:00:00
814,binance,1670090400000,,-1.891e-05,,1670112000000,ETHUSD_PERP,2022-12-04 02:00:00
815,binance,1670094000000,,-1.988e-05,,1670112000000,ETHUSD_PERP,2022-12-04 03:00:00
816,binance,1670097600000,,-1.492e-05,,1670112000000,ETHUSD_PERP,2022-12-04 04:00:00
817,binance,1670101200000,,-1.154e-05,,1670112000000,ETHUSD_PERP,2022-12-04 05:00:00
818,binance,1670104800000,,-4.72e-06,,1670112000000,ETHUSD_PERP,2022-12-04 06:00:00
819,binance,1670108400000,,-7.27e-06,,1670112000000,ETHUSD_PERP,2022-12-04 07:00:00
820,binance,1670112000000,,-2.05e-06,,1670112000000,ETHUSD_PERP,2022-12-04 08:00:00
821,binance,1670115600000,,1.436e-05,,1670140800000,ETHUSD_PERP,2022-12-04 09:00:00
822,binance,1670119200000,,2.353e-05,,1670140800000,ETHUSD_PERP,2022-12-04 10:00:00
823,binance,1670122800000,,-1.03e-06,,1670140800000,ETHUSD_PERP,2022-12-04 11:00:00
824,binance,1670126400000,,-6.8e-06,,1670140800000,ETHUSD_PERP,2022-12-04 12:00:00
825,binance,1670130000000,,5.47e-05,,1670140800000,ETHUSD_PERP,2022-12-04 13:00:00
826,binance,1670133600000,,7.585e-05,,1670140800000,ETHUSD_PERP,2022-12-04 14:00:00
827,binance,1670137200000,,6.255e-05,,1670140800000,ETHUSD_PERP,2022-12-04 15:00:00
828,binance,1670140800000,,7.202e-05,,1670140800000,ETHUSD_PERP,2022-12-04 16:00:00
829,binance,1670144400000,,7.107e-05,,1670169600000,ETHUSD_PERP,2022-12-04 17:00:00
830,binance,1670148000000,,7.654e-05,,1670169600000,ETHUSD_PERP,2022-12-04 18:00:00
831,binance,1670151600000,,7.482e-05,,1670169600000,ETHUSD_PERP,2022-12-04 19:00:00
832,binance,1670155200000,,5.201e-05,,1670169600000,ETHUSD_PERP,2022-12-04 20:00:00
833,binance,1670158800000,,4.688e-05,,1670169600000,ETHUSD_PERP,2022-12-04 21:00:00
834,binance,1670162400000,,2.985e-05,,1670169600000,ETHUSD_PERP,2022-12-04 22:00:00
835,binance,1670166000000,,4.323e-05,,1670169600000,ETHUSD_PERP,2022-12-04 23:00:00
836,binance,1670169600000,,7.251e-05,,1670169600000,ETHUSD_PERP,2022-12-05 00:00:00
837,binance,1670173200000,,9.976e-05,,1670198400000,ETHUSD_PERP,2022-12-05 01:00:00
838,binance,1670176800000,,8.737e-05,,1670198400000,ETHUSD_PERP,2022-12-05 02:00:00
839,binance,1670180400000,,0.0001,,1670198400000,ETHUSD_PERP,2022-12-05 03:00:00
